PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
USA,1,2020,17,m,15,10,518,O,O
USA,1,2020,17,m,25,10,1010,O,O
USA,1,2020,17,m,35,10,1409,O,O
USA,1,2020,17,m,45,10,2462,O,O
USA,1,2020,17,m,55,10,5827,O,O
USA,1,2020,17,m,65,10,8390,O,O
USA,1,2020,17,m,75,10,9475,O,O
USA,1,2020,17,m,85,+,8835,O,O
USA,1,2020,17,m,TOT,.,38250,O,O
USA,1,2020,17,f,0,1,151,O,O
USA,1,2020,17,f,1,4,24,O,O
USA,1,2020,17,f,5,10,41,O,O
USA,1,2020,17,f,15,10,183,O,O
USA,1,2020,17,f,25,10,432,O,O
USA,1,2020,17,f,35,10,658,O,O
USA,1,2020,17,f,45,10,1455,O,O
USA,1,2020,17,f,55,10,3528,O,O
USA,1,2020,17,f,65,10,5741,O,O
USA,1,2020,17,f,75,10,8684,O,O
USA,1,2020,17,f,85,+,14750,O,O
USA,1,2020,17,f,TOT,.,35647,O,O
USA,1,2020,17,b,0,1,370,O,O
USA,1,2020,17,b,1,4,64,O,O
USA,1,2020,17,b,5,10,106,O,O
USA,1,2020,17,b,15,10,701,O,O
USA,1,2020,17,b,25,10,1442,O,O
USA,1,2020,17,b,35,10,2067,O,O
USA,1,2020,17,b,45,10,3917,O,O
USA,1,2020,17,b,55,10,9355,O,O
USA,1,2020,17,b,65,10,14131,O,O
USA,1,2020,17,b,75,10,18159,O,O
USA,1,2020,17,b,85,+,23585,O,O
USA,1,2020,17,b,TOT,.,73897,O,O
USA,1,2020,18,m,0,1,182,O,O
USA,1,2020,18,m,1,4,36,O,O
USA,1,2020,18,m,5,10,62,O,O
USA,1,2020,18,m,15,10,494,O,O
USA,1,2020,18,m,25,10,1026,O,O
USA,1,2020,18,m,35,10,1396,O,O
USA,1,2020,18,m,45,10,2410,O,O
USA,1,2020,18,m,55,10,5527,O,O
USA,1,2020,18,m,65,10,7996,O,O
USA,1,2020,18,m,75,10,8670,O,O
USA,1,2020,18,m,85,+,8126,O,O
USA,1,2020,18,m,TOT,.,35925,O,O
USA,1,2020,18,f,0,1,161,O,O
USA,1,2020,18,f,1,4,31,O,O
USA,1,2020,18,f,5,10,34,O,O
USA,1,2020,18,f,15,10,165,O,O
USA,1,2020,18,f,25,10,440,O,O
USA,1,2020,18,f,35,10,733,O,O
USA,1,2020,18,f,45,10,1326,O,O
USA,1,2020,18,f,55,10,3192,O,O
USA,1,2020,18,f,65,10,5670,O,O
USA,1,2020,18,f,75,10,7961,O,O
USA,1,2020,18,f,85,+,13644,O,O
USA,1,2020,18,f,TOT,.,33357,O,O
USA,1,2020,18,b,0,1,343,O,O
USA,1,2020,18,b,1,4,67,O,O
USA,1,2020,18,b,5,10,96,O,O
USA,1,2020,18,b,15,10,659,O,O
USA,1,2020,18,b,25,10,1466,O,O
USA,1,2020,18,b,35,10,2129,O,O
USA,1,2020,18,b,45,10,3736,O,O
USA,1,2020,18,b,55,10,8719,O,O
USA,1,2020,18,b,65,10,13666,O,O
USA,1,2020,18,b,75,10,16631,O,O
USA,1,2020,18,b,85,+,21770,O,O
USA,1,2020,18,b,TOT,.,69282,O,O
USA,1,2020,19,m,0,1,215,O,O
USA,1,2020,19,m,1,4,50,O,O
USA,1,2020,19,m,5,10,67,O,O
USA,1,2020,19,m,15,10,537,O,O
USA,1,2020,19,m,25,10,995,O,O
USA,1,2020,19,m,35,10,1425,O,O
USA,1,2020,19,m,45,10,2467,O,O
USA,1,2020,19,m,55,10,5518,O,O
USA,1,2020,19,m,65,10,7721,O,O
USA,1,2020,19,m,75,10,8349,O,O
USA,1,2020,19,m,85,+,7623,O,O
USA,1,2020,19,m,TOT,.,34967,O,O
USA,1,2020,19,f,0,1,153,O,O
USA,1,2020,19,f,1,4,28,O,O
USA,1,2020,19,f,5,10,35,O,O
USA,1,2020,19,f,15,10,173,O,O
USA,1,2020,19,f,25,10,456,O,O
USA,1,2020,19,f,35,10,677,O,O
USA,1,2020,19,f,45,10,1397,O,O
USA,1,2020,19,f,55,10,3245,O,O
USA,1,2020,19,f,65,10,5352,O,O
USA,1,2020,19,f,75,10,7684,O,O
USA,1,2020,19,f,85,+,12628,O,O
USA,1,2020,19,f,TOT,.,31828,O,O
USA,1,2020,19,b,0,1,368,O,O
USA,1,2020,19,b,1,4,78,O,O
USA,1,2020,19,b,5,10,102,O,O
USA,1,2020,19,b,15,10,710,O,O
USA,1,2020,19,b,25,10,1451,O,O
USA,1,2020,19,b,35,10,2102,O,O
USA,1,2020,19,b,45,10,3864,O,O
USA,1,2020,19,b,55,10,8763,O,O
USA,1,2020,19,b,65,10,13073,O,O
USA,1,2020,19,b,75,10,16033,O,O
USA,1,2020,19,b,85,+,20251,O,O
USA,1,2020,19,b,TOT,.,66795,O,O
USA,1,2020,20,m,0,1,225,O,O
USA,1,2020,20,m,1,4,48,O,O
USA,1,2020,20,m,5,10,59,O,O
USA,1,2020,20,m,15,10,489,O,O
USA,1,2020,20,m,25,10,1055,O,O
USA,1,2020,20,m,35,10,1392,O,O
USA,1,2020,20,m,45,10,2394,O,O
USA,1,2020,20,m,55,10,5099,O,O
USA,1,2020,20,m,65,10,7234,O,O
USA,1,2020,20,m,75,10,7900,O,O
USA,1,2020,20,m,85,+,7392,O,O
USA,1,2020,20,m,TOT,.,33287,O,O
USA,1,2020,20,f,0,1,178,O,O
USA,1,2020,20,f,1,4,26,O,O
USA,1,2020,20,f,5,10,35,O,O
USA,1,2020,20,f,15,10,183,O,O
USA,1,2020,20,f,25,10,390,O,O
USA,1,2020,20,f,35,10,694,O,O
USA,1,2020,20,f,45,10,1359,O,O
USA,1,2020,20,f,55,10,3178,O,O
USA,1,2020,20,f,65,10,5325,O,O
USA,1,2020,20,f,75,10,7395,O,O
USA,1,2020,20,f,85,+,12409,O,O
USA,1,2020,20,f,TOT,.,31172,O,O
USA,1,2020,20,b,0,1,403,O,O
USA,1,2020,20,b,1,4,74,O,O
USA,1,2020,20,b,5,10,94,O,O
USA,1,2020,20,b,15,10,672,O,O
USA,1,2020,20,b,25,10,1445,O,O
USA,1,2020,20,b,35,10,2086,O,O
USA,1,2020,20,b,45,10,3753,O,O
USA,1,2020,20,b,55,10,8277,O,O
USA,1,2020,20,b,65,10,12559,O,O
USA,1,2020,20,b,75,10,15295,O,O
USA,1,2020,20,b,85,+,19801,O,O
USA,1,2020,20,b,TOT,.,64459,O,O
USA,1,2020,21,m,0,1,222,O,O
USA,1,2020,21,m,1,4,40,O,O
USA,1,2020,21,m,5,10,67,O,O
USA,1,2020,21,m,15,10,499,O,O
USA,1,2020,21,m,25,10,1080,O,O
USA,1,2020,21,m,35,10,1383,O,O
USA,1,2020,21,m,45,10,2307,O,O
USA,1,2020,21,m,55,10,5103,O,O
USA,1,2020,21,m,65,10,6910,O,O
USA,1,2020,21,m,75,10,7401,O,O
USA,1,2020,21,m,85,+,6956,O,O
USA,1,2020,21,m,TOT,.,31968,O,O
USA,1,2020,21,f,0,1,169,O,O
USA,1,2020,21,f,1,4,32,O,O
USA,1,2020,21,f,5,10,39,O,O
USA,1,2020,21,f,15,10,178,O,O
USA,1,2020,21,f,25,10,435,O,O
USA,1,2020,21,f,35,10,692,O,O
USA,1,2020,21,f,45,10,1333,O,O
USA,1,2020,21,f,55,10,3115,O,O
USA,1,2020,21,f,65,10,5091,O,O
USA,1,2020,21,f,75,10,7047,O,O
USA,1,2020,21,f,85,+,11505,O,O
USA,1,2020,21,f,TOT,.,29636,O,O
USA,1,2020,21,b,0,1,391,O,O
USA,1,2020,21,b,1,4,72,O,O
USA,1,2020,21,b,5,10,106,O,O
USA,1,2020,21,b,15,10,677,O,O
USA,1,2020,21,b,25,10,1515,O,O
USA,1,2020,21,b,35,10,2075,O,O
USA,1,2020,21,b,45,10,3640,O,O
USA,1,2020,21,b,55,10,8218,O,O
USA,1,2020,21,b,65,10,12001,O,O
USA,1,2020,21,b,75,10,14448,O,O
USA,1,2020,21,b,85,+,18461,O,O
USA,1,2020,21,b,TOT,.,61604,O,O
USA,1,2020,22,m,0,1,223,O,O
USA,1,2020,22,m,1,4,37,O,O
USA,1,2020,22,m,5,10,78,O,O
USA,1,2020,22,m,15,10,506,O,O
USA,1,2020,22,m,25,10,1065,O,O
USA,1,2020,22,m,35,10,1385,O,O
USA,1,2020,22,m,45,10,2394,O,O
USA,1,2020,22,m,55,10,4880,O,O
USA,1,2020,22,m,65,10,6807,O,O
USA,1,2020,22,m,75,10,7347,O,O
USA,1,2020,22,m,85,+,6624,O,O
USA,1,2020,22,m,TOT,.,31346,O,O
USA,1,2020,22,f,0,1,152,O,O
USA,1,2020,22,f,1,4,32,O,O
USA,1,2020,22,f,5,10,35,O,O
USA,1,2020,22,f,15,10,169,O,O
USA,1,2020,22,f,25,10,432,O,O
USA,1,2020,22,f,35,10,688,O,O
USA,1,2020,22,f,45,10,1253,O,O
USA,1,2020,22,f,55,10,2859,O,O
USA,1,2020,22,f,65,10,4971,O,O
USA,1,2020,22,f,75,10,6769,O,O
USA,1,2020,22,f,85,+,10947,O,O
USA,1,2020,22,f,TOT,.,28307,O,O
USA,1,2020,22,b,0,1,375,O,O
USA,1,2020,22,b,1,4,69,O,O
USA,1,2020,22,b,5,10,113,O,O
USA,1,2020,22,b,15,10,675,O,O
USA,1,2020,22,b,25,10,1497,O,O
USA,1,2020,22,b,35,10,2073,O,O
USA,1,2020,22,b,45,10,3647,O,O
USA,1,2020,22,b,55,10,7739,O,O
USA,1,2020,22,b,65,10,11778,O,O
USA,1,2020,22,b,75,10,14116,O,O
USA,1,2020,22,b,85,+,17571,O,O
USA,1,2020,22,b,TOT,.,59653,O,O
USA,1,2020,23,m,0,1,220,O,O
USA,1,2020,23,m,1,4,44,O,O
USA,1,2020,23,m,5,10,84,O,O
USA,1,2020,23,m,15,10,560,O,O
USA,1,2020,23,m,25,10,1120,O,O
USA,1,2020,23,m,35,10,1358,O,O
USA,1,2020,23,m,45,10,2376,O,O
USA,1,2020,23,m,55,10,4951,O,O
USA,1,2020,23,m,65,10,6801,O,O
USA,1,2020,23,m,75,10,7113,O,O
USA,1,2020,23,m,85,+,6459,O,O
USA,1,2020,23,m,TOT,.,31086,O,O
USA,1,2020,23,f,0,1,189,O,O
USA,1,2020,23,f,1,4,33,O,O
USA,1,2020,23,f,5,10,44,O,O
USA,1,2020,23,f,15,10,206,O,O
USA,1,2020,23,f,25,10,445,O,O
USA,1,2020,23,f,35,10,714,O,O
USA,1,2020,23,f,45,10,1398,O,O
USA,1,2020,23,f,55,10,2944,O,O
USA,1,2020,23,f,65,10,4762,O,O
USA,1,2020,23,f,75,10,6626,O,O
USA,1,2020,23,f,85,+,10423,O,O
USA,1,2020,23,f,TOT,.,27784,O,O
USA,1,2020,23,b,0,1,409,O,O
USA,1,2020,23,b,1,4,77,O,O
USA,1,2020,23,b,5,10,128,O,O
USA,1,2020,23,b,15,10,766,O,O
USA,1,2020,23,b,25,10,1565,O,O
USA,1,2020,23,b,35,10,2072,O,O
USA,1,2020,23,b,45,10,3774,O,O
USA,1,2020,23,b,55,10,7895,O,O
USA,1,2020,23,b,65,10,11563,O,O
USA,1,2020,23,b,75,10,13739,O,O
USA,1,2020,23,b,85,+,16882,O,O
USA,1,2020,23,b,TOT,.,58870,O,O
USA,1,2020,24,m,0,1,208,O,O
USA,1,2020,24,m,1,4,43,O,O
USA,1,2020,24,m,5,10,76,O,O
USA,1,2020,24,m,15,10,582,O,O
USA,1,2020,24,m,25,10,1051,O,O
USA,1,2020,24,m,35,10,1281,O,O
USA,1,2020,24,m,45,10,2290,O,O
USA,1,2020,24,m,55,10,4913,O,O
USA,1,2020,24,m,65,10,6602,O,O
USA,1,2020,24,m,75,10,7071,O,O
USA,1,2020,24,m,85,+,6399,O,O
USA,1,2020,24,m,TOT,.,30516,O,O
USA,1,2020,24,f,0,1,176,O,O
USA,1,2020,24,f,1,4,28,O,O
USA,1,2020,24,f,5,10,49,O,O
USA,1,2020,24,f,15,10,217,O,O
USA,1,2020,24,f,25,10,424,O,O
USA,1,2020,24,f,35,10,686,O,O
USA,1,2020,24,f,45,10,1350,O,O
USA,1,2020,24,f,55,10,2969,O,O
USA,1,2020,24,f,65,10,4897,O,O
USA,1,2020,24,f,75,10,6457,O,O
USA,1,2020,24,f,85,+,10232,O,O
USA,1,2020,24,f,TOT,.,27485,O,O
USA,1,2020,24,b,0,1,384,O,O
USA,1,2020,24,b,1,4,71,O,O
USA,1,2020,24,b,5,10,125,O,O
USA,1,2020,24,b,15,10,799,O,O
USA,1,2020,24,b,25,10,1475,O,O
USA,1,2020,24,b,35,10,1967,O,O
USA,1,2020,24,b,45,10,3640,O,O
USA,1,2020,24,b,55,10,7882,O,O
USA,1,2020,24,b,65,10,11499,O,O
USA,1,2020,24,b,75,10,13528,O,O
USA,1,2020,24,b,85,+,16631,O,O
USA,1,2020,24,b,TOT,.,58001,O,O
USA,1,2020,25,m,0,1,216,O,O
USA,1,2020,25,m,1,4,55,O,O
USA,1,2020,25,m,5,10,63,O,O
USA,1,2020,25,m,15,10,536,O,O
USA,1,2020,25,m,25,10,1107,O,O
USA,1,2020,25,m,35,10,1281,O,O
USA,1,2020,25,m,45,10,2309,O,O
USA,1,2020,25,m,55,10,4891,O,O
USA,1,2020,25,m,65,10,6747,O,O
USA,1,2020,25,m,75,10,7111,O,O
USA,1,2020,25,m,85,+,6296,O,O
USA,1,2020,25,m,TOT,.,30612,O,O
USA,1,2020,25,f,0,1,183,O,O
USA,1,2020,25,f,1,4,26,O,O
USA,1,2020,25,f,5,10,51,O,O
USA,1,2020,25,f,15,10,191,O,O
USA,1,2020,25,f,25,10,442,O,O
USA,1,2020,25,f,35,10,706,O,O
USA,1,2020,25,f,45,10,1332,O,O
USA,1,2020,25,f,55,10,2905,O,O
USA,1,2020,25,f,65,10,4782,O,O
USA,1,2020,25,f,75,10,6601,O,O
USA,1,2020,25,f,85,+,10133,O,O
USA,1,2020,25,f,TOT,.,27352,O,O
USA,1,2020,25,b,0,1,399,O,O
USA,1,2020,25,b,1,4,81,O,O
USA,1,2020,25,b,5,10,114,O,O
USA,1,2020,25,b,15,10,727,O,O
USA,1,2020,25,b,25,10,1549,O,O
USA,1,2020,25,b,35,10,1987,O,O
USA,1,2020,25,b,45,10,3641,O,O
USA,1,2020,25,b,55,10,7796,O,O
USA,1,2020,25,b,65,10,11529,O,O
USA,1,2020,25,b,75,10,13712,O,O
USA,1,2020,25,b,85,+,16429,O,O
USA,1,2020,25,b,TOT,.,57964,O,O
USA,1,2020,26,m,0,1,202,O,O
USA,1,2020,26,m,1,4,34,O,O
USA,1,2020,26,m,5,10,59,O,O
USA,1,2020,26,m,15,10,609,O,O
USA,1,2020,26,m,25,10,1119,O,O
USA,1,2020,26,m,35,10,1355,O,O
USA,1,2020,26,m,45,10,2292,O,O
USA,1,2020,26,m,55,10,4812,O,O
USA,1,2020,26,m,65,10,6611,O,O
USA,1,2020,26,m,75,10,7154,O,O
USA,1,2020,26,m,85,+,6540,O,O
USA,1,2020,26,m,TOT,.,30787,O,O
USA,1,2020,26,f,0,1,151,O,O
USA,1,2020,26,f,1,4,20,O,O
USA,1,2020,26,f,5,10,59,O,O
USA,1,2020,26,f,15,10,195,O,O
USA,1,2020,26,f,25,10,430,O,O
USA,1,2020,26,f,35,10,673,O,O
USA,1,2020,26,f,45,10,1300,O,O
USA,1,2020,26,f,55,10,3072,O,O
USA,1,2020,26,f,65,10,4896,O,O
USA,1,2020,26,f,75,10,6639,O,O
USA,1,2020,26,f,85,+,10248,O,O
USA,1,2020,26,f,TOT,.,27683,O,O
USA,1,2020,26,b,0,1,353,O,O
USA,1,2020,26,b,1,4,54,O,O
USA,1,2020,26,b,5,10,118,O,O
USA,1,2020,26,b,15,10,804,O,O
USA,1,2020,26,b,25,10,1549,O,O
USA,1,2020,26,b,35,10,2028,O,O
USA,1,2020,26,b,45,10,3592,O,O
USA,1,2020,26,b,55,10,7884,O,O
USA,1,2020,26,b,65,10,11507,O,O
USA,1,2020,26,b,75,10,13793,O,O
USA,1,2020,26,b,85,+,16788,O,O
USA,1,2020,26,b,TOT,.,58470,O,O
USA,1,2020,27,m,0,1,220,O,O
USA,1,2020,27,m,1,4,37,O,O
USA,1,2020,27,m,5,10,69,O,O
USA,1,2020,27,m,15,10,579,O,O
USA,1,2020,27,m,25,10,1105,O,O
USA,1,2020,27,m,35,10,1421,O,O
USA,1,2020,27,m,45,10,2363,O,O
USA,1,2020,27,m,55,10,5123,O,O
USA,1,2020,27,m,65,10,6750,O,O
USA,1,2020,27,m,75,10,7246,O,O
USA,1,2020,27,m,85,+,6616,O,O
USA,1,2020,27,m,TOT,.,31529,O,O
USA,1,2020,27,f,0,1,176,O,O
USA,1,2020,27,f,1,4,43,O,O
USA,1,2020,27,f,5,10,64,O,O
USA,1,2020,27,f,15,10,175,O,O
USA,1,2020,27,f,25,10,444,O,O
USA,1,2020,27,f,35,10,696,O,O
USA,1,2020,27,f,45,10,1403,O,O
USA,1,2020,27,f,55,10,3172,O,O
USA,1,2020,27,f,65,10,5066,O,O
USA,1,2020,27,f,75,10,6664,O,O
USA,1,2020,27,f,85,+,10349,O,O
USA,1,2020,27,f,TOT,.,28252,O,O
USA,1,2020,27,b,0,1,396,O,O
USA,1,2020,27,b,1,4,80,O,O
USA,1,2020,27,b,5,10,133,O,O
USA,1,2020,27,b,15,10,754,O,O
USA,1,2020,27,b,25,10,1549,O,O
USA,1,2020,27,b,35,10,2117,O,O
USA,1,2020,27,b,45,10,3766,O,O
USA,1,2020,27,b,55,10,8295,O,O
USA,1,2020,27,b,65,10,11816,O,O
USA,1,2020,27,b,75,10,13910,O,O
USA,1,2020,27,b,85,+,16965,O,O
USA,1,2020,27,b,TOT,.,59781,O,O
USA,1,2020,28,m,0,1,227,O,O
USA,1,2020,28,m,1,4,55,O,O
USA,1,2020,28,m,5,10,77,O,O
USA,1,2020,28,m,15,10,626,O,O
USA,1,2020,28,m,25,10,1045,O,O
USA,1,2020,28,m,35,10,1521,O,O
USA,1,2020,28,m,45,10,2515,O,O
USA,1,2020,28,m,55,10,5387,O,O
USA,1,2020,28,m,65,10,7367,O,O
USA,1,2020,28,m,75,10,7440,O,O
USA,1,2020,28,m,85,+,6605,O,O
USA,1,2020,28,m,TOT,.,32865,O,O
USA,1,2020,28,f,0,1,175,O,O
USA,1,2020,28,f,1,4,23,O,O
USA,1,2020,28,f,5,10,62,O,O
USA,1,2020,28,f,15,10,218,O,O
USA,1,2020,28,f,25,10,471,O,O
USA,1,2020,28,f,35,10,724,O,O
USA,1,2020,28,f,45,10,1391,O,O
USA,1,2020,28,f,55,10,3258,O,O
USA,1,2020,28,f,65,10,5178,O,O
USA,1,2020,28,f,75,10,6915,O,O
USA,1,2020,28,f,85,+,10625,O,O
USA,1,2020,28,f,TOT,.,29040,O,O
USA,1,2020,28,b,0,1,402,O,O
USA,1,2020,28,b,1,4,78,O,O
USA,1,2020,28,b,5,10,139,O,O
USA,1,2020,28,b,15,10,844,O,O
USA,1,2020,28,b,25,10,1516,O,O
USA,1,2020,28,b,35,10,2245,O,O
USA,1,2020,28,b,45,10,3906,O,O
USA,1,2020,28,b,55,10,8645,O,O
USA,1,2020,28,b,65,10,12545,O,O
USA,1,2020,28,b,75,10,14355,O,O
USA,1,2020,28,b,85,+,17230,O,O
USA,1,2020,28,b,TOT,.,61905,O,O
USA,1,2020,29,m,0,1,189,O,O
USA,1,2020,29,m,1,4,40,O,O
USA,1,2020,29,m,5,10,78,O,O
USA,1,2020,29,m,15,10,616,O,O
USA,1,2020,29,m,25,10,1171,O,O
USA,1,2020,29,m,35,10,1523,O,O
USA,1,2020,29,m,45,10,2403,O,O
USA,1,2020,29,m,55,10,5334,O,O
USA,1,2020,29,m,65,10,7343,O,O
USA,1,2020,29,m,75,10,7773,O,O
USA,1,2020,29,m,85,+,7048,O,O
USA,1,2020,29,m,TOT,.,33518,O,O
USA,1,2020,29,f,0,1,150,O,O
USA,1,2020,29,f,1,4,37,O,O
USA,1,2020,29,f,5,10,44,O,O
USA,1,2020,29,f,15,10,187,O,O
USA,1,2020,29,f,25,10,465,O,O
USA,1,2020,29,f,35,10,767,O,O
USA,1,2020,29,f,45,10,1467,O,O
USA,1,2020,29,f,55,10,3217,O,O
USA,1,2020,29,f,65,10,5291,O,O
USA,1,2020,29,f,75,10,7129,O,O
USA,1,2020,29,f,85,+,10861,O,O
USA,1,2020,29,f,TOT,.,29615,O,O
USA,1,2020,29,b,0,1,339,O,O
USA,1,2020,29,b,1,4,77,O,O
USA,1,2020,29,b,5,10,122,O,O
USA,1,2020,29,b,15,10,803,O,O
USA,1,2020,29,b,25,10,1636,O,O
USA,1,2020,29,b,35,10,2290,O,O
USA,1,2020,29,b,45,10,3870,O,O
USA,1,2020,29,b,55,10,8551,O,O
USA,1,2020,29,b,65,10,12634,O,O
USA,1,2020,29,b,75,10,14902,O,O
USA,1,2020,29,b,85,+,17909,O,O
USA,1,2020,29,b,TOT,.,63133,O,O
USA,1,2020,30,m,0,1,224,O,O
USA,1,2020,30,m,1,4,47,O,O
USA,1,2020,30,m,5,10,73,O,O
USA,1,2020,30,m,15,10,588,O,O
USA,1,2020,30,m,25,10,1120,O,O
USA,1,2020,30,m,35,10,1471,O,O
USA,1,2020,30,m,45,10,2456,O,O
USA,1,2020,30,m,55,10,5306,O,O
USA,1,2020,30,m,65,10,7658,O,O
USA,1,2020,30,m,75,10,8108,O,O
USA,1,2020,30,m,85,+,7035,O,O
USA,1,2020,30,m,TOT,.,34086,O,O
USA,1,2020,30,f,0,1,155,O,O
USA,1,2020,30,f,1,4,34,O,O
USA,1,2020,30,f,5,10,45,O,O
USA,1,2020,30,f,15,10,190,O,O
USA,1,2020,30,f,25,10,498,O,O
USA,1,2020,30,f,35,10,754,O,O
USA,1,2020,30,f,45,10,1447,O,O
USA,1,2020,30,f,55,10,3379,O,O
USA,1,2020,30,f,65,10,5361,O,O
USA,1,2020,30,f,75,10,7300,O,O
USA,1,2020,30,f,85,+,10955,O,O
USA,1,2020,30,f,TOT,.,30118,O,O
USA,1,2020,30,b,0,1,379,O,O
USA,1,2020,30,b,1,4,81,O,O
USA,1,2020,30,b,5,10,118,O,O
USA,1,2020,30,b,15,10,778,O,O
USA,1,2020,30,b,25,10,1618,O,O
USA,1,2020,30,b,35,10,2225,O,O
USA,1,2020,30,b,45,10,3903,O,O
USA,1,2020,30,b,55,10,8685,O,O
USA,1,2020,30,b,65,10,13019,O,O
USA,1,2020,30,b,75,10,15408,O,O
USA,1,2020,30,b,85,+,17990,O,O
USA,1,2020,30,b,TOT,.,64204,O,O
USA,1,2020,31,m,0,1,178,O,O
USA,1,2020,31,m,1,4,39,O,O
USA,1,2020,31,m,5,10,59,O,O
USA,1,2020,31,m,15,10,562,O,O
USA,1,2020,31,m,25,10,1134,O,O
USA,1,2020,31,m,35,10,1521,O,O
USA,1,2020,31,m,45,10,2430,O,O
USA,1,2020,31,m,55,10,5412,O,O
USA,1,2020,31,m,65,10,7644,O,O
USA,1,2020,31,m,75,10,8137,O,O
USA,1,2020,31,m,85,+,6964,O,O
USA,1,2020,31,m,TOT,.,34080,O,O
USA,1,2020,31,f,0,1,167,O,O
USA,1,2020,31,f,1,4,32,O,O
USA,1,2020,31,f,5,10,46,O,O
USA,1,2020,31,f,15,10,194,O,O
USA,1,2020,31,f,25,10,394,O,O
USA,1,2020,31,f,35,10,733,O,O
USA,1,2020,31,f,45,10,1418,O,O
USA,1,2020,31,f,55,10,3362,O,O
USA,1,2020,31,f,65,10,5433,O,O
USA,1,2020,31,f,75,10,7327,O,O
USA,1,2020,31,f,85,+,10998,O,O
USA,1,2020,31,f,TOT,.,30104,O,O
USA,1,2020,31,b,0,1,345,O,O
USA,1,2020,31,b,1,4,71,O,O
USA,1,2020,31,b,5,10,105,O,O
USA,1,2020,31,b,15,10,756,O,O
USA,1,2020,31,b,25,10,1528,O,O
USA,1,2020,31,b,35,10,2254,O,O
USA,1,2020,31,b,45,10,3848,O,O
USA,1,2020,31,b,55,10,8774,O,O
USA,1,2020,31,b,65,10,13077,O,O
USA,1,2020,31,b,75,10,15464,O,O
USA,1,2020,31,b,85,+,17962,O,O
USA,1,2020,31,b,TOT,.,64184,O,O
USA,1,2020,32,m,0,1,213,O,O
USA,1,2020,32,m,1,4,47,O,O
USA,1,2020,32,m,5,10,59,O,O
USA,1,2020,32,m,15,10,549,O,O
USA,1,2020,32,m,25,10,1073,O,O
USA,1,2020,32,m,35,10,1417,O,O
USA,1,2020,32,m,45,10,2472,O,O
USA,1,2020,32,m,55,10,5359,O,O
USA,1,2020,32,m,65,10,7565,O,O
USA,1,2020,32,m,75,10,8105,O,O
USA,1,2020,32,m,85,+,6890,O,O
USA,1,2020,32,m,TOT,.,33749,O,O
USA,1,2020,32,f,0,1,181,O,O
USA,1,2020,32,f,1,4,26,O,O
USA,1,2020,32,f,5,10,36,O,O
USA,1,2020,32,f,15,10,180,O,O
USA,1,2020,32,f,25,10,445,O,O
USA,1,2020,32,f,35,10,737,O,O
USA,1,2020,32,f,45,10,1412,O,O
USA,1,2020,32,f,55,10,3462,O,O
USA,1,2020,32,f,65,10,5263,O,O
USA,1,2020,32,f,75,10,7320,O,O
USA,1,2020,32,f,85,+,10868,O,O
USA,1,2020,32,f,TOT,.,29930,O,O
USA,1,2020,32,b,0,1,394,O,O
USA,1,2020,32,b,1,4,73,O,O
USA,1,2020,32,b,5,10,95,O,O
USA,1,2020,32,b,15,10,729,O,O
USA,1,2020,32,b,25,10,1518,O,O
USA,1,2020,32,b,35,10,2154,O,O
USA,1,2020,32,b,45,10,3884,O,O
USA,1,2020,32,b,55,10,8821,O,O
USA,1,2020,32,b,65,10,12828,O,O
USA,1,2020,32,b,75,10,15425,O,O
USA,1,2020,32,b,85,+,17758,O,O
USA,1,2020,32,b,TOT,.,63679,O,O
USA,1,2020,33,m,0,1,197,O,O
USA,1,2020,33,m,1,4,32,O,O
USA,1,2020,33,m,5,10,65,O,O
USA,1,2020,33,m,15,10,568,O,O
USA,1,2020,33,m,25,10,1111,O,O
USA,1,2020,33,m,35,10,1384,O,O
USA,1,2020,33,m,45,10,2399,O,O
USA,1,2020,33,m,55,10,5275,O,O
USA,1,2020,33,m,65,10,7605,O,O
USA,1,2020,33,m,75,10,7972,O,O
USA,1,2020,33,m,85,+,6851,O,O
USA,1,2020,33,m,TOT,.,33459,O,O
USA,1,2020,33,f,0,1,156,O,O
USA,1,2020,33,f,1,4,35,O,O
USA,1,2020,33,f,5,10,44,O,O
USA,1,2020,33,f,15,10,217,O,O
USA,1,2020,33,f,25,10,470,O,O
USA,1,2020,33,f,35,10,744,O,O
USA,1,2020,33,f,45,10,1435,O,O
USA,1,2020,33,f,55,10,3273,O,O
USA,1,2020,33,f,65,10,5320,O,O
USA,1,2020,33,f,75,10,7379,O,O
USA,1,2020,33,f,85,+,11074,O,O
USA,1,2020,33,f,TOT,.,30147,O,O
USA,1,2020,33,b,0,1,353,O,O
USA,1,2020,33,b,1,4,67,O,O
USA,1,2020,33,b,5,10,109,O,O
USA,1,2020,33,b,15,10,785,O,O
USA,1,2020,33,b,25,10,1581,O,O
USA,1,2020,33,b,35,10,2128,O,O
USA,1,2020,33,b,45,10,3834,O,O
USA,1,2020,33,b,55,10,8548,O,O
USA,1,2020,33,b,65,10,12925,O,O
USA,1,2020,33,b,75,10,15351,O,O
USA,1,2020,33,b,85,+,17925,O,O
USA,1,2020,33,b,TOT,.,63606,O,O
USA,1,2020,34,m,0,1,195,O,O
USA,1,2020,34,m,1,4,30,O,O
USA,1,2020,34,m,5,10,62,O,O
USA,1,2020,34,m,15,10,559,O,O
